repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
121,2opremio/arriba,4.0,0.0,0.0,0.0,27.0,5.0,1.0,6.0,0.0,5.0,5.0,0.0,7.0
122,ibmjstart/cf-download,7.0,3515.0,3.0,3.0,149.0,5.0,4.0,9.0,0.0,4.0,4.0,0.0,35.0
123,projecteru/eru-metric,1.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
124,kroton/kome,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0
125,skatsuta/go-linux-commands,3.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0
126,adibendahan/sqlbeat,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0
127,xinsnake/go-http-digest-auth-client,10.0,0.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
128,kernel164/gofe,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
129,CloudCom/goose,26.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,45.0
130,modernblockchains/newkidsontheblock,2.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
131,davidhoo/go-tour,1.0,0.0,0.0,0.0,57.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0
132,PeterCxy/gozbar,3.0,0.0,0.0,0.0,9.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0
133,qibin0506/TitanPages,4.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
134,seiflotfy/adaptive,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
135,yudppp/json_snake_case,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
136,boljen/go-bitmap,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
137,omgnuts/gospark,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
